datetime,fromNode,pm10Standard,pm25Standard,pm100Standard,pm10Environmental,pm25Environmental,pm100Environmental,rxSnr,rxRssi,rxTime,hopStart,hopLimit
2025-10-19 13:00:29.296518,0x433b0b38,1,1,1,1,1,1,5.75,-41,,5,5
2025-10-19 13:01:29.344199,0x433b0b38,2,3,4,2,3,4,4.5,-29,,5,5
2025-10-19 13:02:29.350086,0x433b0b38,3,3,3,3,3,3,4.75,-27,,5,5
2025-10-19 13:03:29.365678,0x433b0b38,1,1,3,1,1,3,5.0,-28,,5,5
2025-10-19 13:04:31.349362,0x433b0b38,2,3,3,2,3,3,2.75,-101,,5,4
2025-10-19 13:05:29.775488,0x433b0b38,2,2,2,2,2,2,5.5,-30,,5,5
2025-10-19 13:05:32.637722,0x433aafcc,,,,,,,-4.0,-109,,5,5
2025-10-19 13:07:30.407132,0x433b0b38,2,2,2,2,2,2,4.75,-31,,5,5
2025-10-19 13:08:32.354625,0x433b0b38,2,3,3,2,3,3,5.0,-29,,5,5
2025-10-19 13:10:31.021848,0x433b0b38,3,3,3,3,3,3,4.5,-25,,5,5
2025-10-19 13:12:31.769318,0x433b0b38,2,2,2,2,2,2,4.75,-29,,5,5
2025-10-19 13:15:36.011639,0x433b0b38,2,2,2,2,2,2,5.5,-27,,5,5
2025-10-19 13:16:32.325248,0x433b0b38,3,3,3,3,3,3,5.75,-25,,5,5
2025-10-19 13:16:45.534659,0x433acb14,,,,,,,-3.0,-108,,3,3
2025-10-19 13:17:45.635007,0x433acb14,,,,,,,-0.25,-105,,3,3
2025-10-19 13:18:46.373065,0x433acb14,,,,,,,,-103,,3,3
2025-10-19 13:19:46.271946,0x433acb14,,,,,,,0.5,-104,,3,3
2025-10-19 13:20:33.196731,0x433b0b38,2,3,3,2,3,3,5.0,-27,,5,5
2025-10-19 13:20:46.485833,0x433acb14,,,,,,,,-104,,3,3
2025-10-19 13:22:46.866835,0x433acb14,,,,,,,-0.5,-103,,3,3
2025-10-19 13:23:34.304119,0x433b0b38,2,2,3,2,2,3,5.25,-22,,5,5
2025-10-19 13:24:48.728858,0x433acb14,,,,,,,5.5,-25,,3,2
2025-10-19 13:25:48.190760,0x433acb14,,,,,,,5.5,-21,,3,2
2025-10-19 13:26:34.982230,0x433b0b38,1,1,2,1,1,2,5.25,-22,,5,5
2025-10-19 13:26:49.204161,0x433acb14,,,,,,,4.75,-25,,3,2
2025-10-19 13:27:34.901826,0x433b0b38,2,2,2,2,2,2,5.25,-22,,5,5
2025-10-19 13:27:48.818530,0x433acb14,,,,,,,5.0,-21,,3,2
2025-10-19 13:28:35.083638,0x433b0b38,2,2,2,2,2,2,4.5,-26,,5,5
2025-10-19 13:28:47.946706,0x433acb14,,,,,,,-1.25,-104,,3,3
2025-10-19 13:29:36.574219,0x433b0b38,2,2,2,2,2,2,5.25,-29,,5,5
2025-10-19 13:29:48.504966,0x433acb14,,,,,,,0.75,-102,,3,3
2025-10-19 13:30:35.860825,0x433b0b38,2,2,2,2,2,2,5.25,-34,,5,5
2025-10-19 13:31:35.702642,0x433b0b38,1,2,2,1,2,2,5.5,-26,,5,5
2025-10-19 13:33:39.509018,0x433b0b38,2,3,3,2,3,3,-0.75,-101,,5,4
2025-10-19 13:33:52.951879,0x433acb14,,,,,,,1.75,-100,,3,2
2025-10-19 13:34:36.511831,0x433b0b38,1,2,2,1,2,2,4.75,-27,,5,5
2025-10-19 13:34:52.798797,0x433acb14,,,,,,,-1.75,-106,,3,2
2025-10-19 13:36:51.308094,0x433acb14,,,,,,,-3.75,-108,,3,3
2025-10-19 13:37:24.157781,0x433b0098,,,1,,,1,-0.75,-104,,2,2
2025-10-19 13:37:52.076990,0x433acb14,,,,,,,-0.25,-104,,3,2
2025-10-19 13:38:26.479576,0x433b0098,1,1,3,1,1,3,5.25,-19,,2,1
2025-10-19 13:38:39.630656,0x433b0b38,1,1,1,1,1,1,1.25,-102,,5,4
